model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,probability,matching_fields,differing_fields,left_index,right_index,left_givenname,right_givenname,left_surname,right_surname,left_suburb,right_suburb,left_postcode,right_postcode,left_fullname,right_fullname,left_email,right_email,left_phone,right_phone,left_addr,right_addr,left_dob,right_dob,left_census_year,right_census_year,left_full_name,right_full_name,left_first_name,right_first_name,left_middle_name,right_middle_name,left_patronym,right_patronym,left_birthyear,right_birthyear,left_sex,right_sex,left_status,right_status,left_marriagestatus,right_marriagestatus,left_farm,right_farm,left_county,right_county,left_parish,right_parish,left_district,right_district,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year,left_name,right_name,left_city,right_city,left_type,right_type,left_brand,right_brand,left_modelno,right_modelno,left_category,right_category,left_price,right_price,left_description,right_description,left_manufacturer,right_manufacturer,left_price_text,right_price_text,left_price_numeric,right_price_numeric
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9985273,2,"fullname, email, phone",968,969,,,,,,,,,sue eitzer jeter,furman h susan,suzanne.johnson@enterprise.co.uk | sue.johnson@techsavvy.io,sue.johnson@techsavvy.io,6 6793301600,6793301600,,,19991219,19991219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9984515,2,"email, phone, addr",1666,1667,,,,,,,,,wicker,wicker,wicker_j@privateemail.me,wicker_jones@businessmail.com,,428 508 610 6780,7414 west taro ln y397 pumpkintown roosevelt 7922 | 5566 north sunfish place 321 pumpkintown roosevelt 7922,3450 norwich road pumpkintown roosevelt | 1325 weatherbee dr roosevelt 7922,24 03 1964,24 03 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9982272,2,"fullname, email, phone",1072,1073,,,,,,,,,collins montague b,ran collin weather,collinsp@edu.gov,collinsp@gmail.com,1261522541,,657 8th avenue southwest brookton greenbrier 2067202 united states of america,657 8th avenue southwest brookton greenbrier 2067202 united states of america,1960,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99582267,1,"fullname, email, phone, addr",838,839,,,,,,,,,bartlett aja,suzi bartlett,bArtlett@academe.edu,suzismith@academe.edu,2 7028844648,7027644538,7999 bryants landing road palenville tx 75110 | 1090 morris road talpa tx 75155 | dillon 2085170 hamilton square,,16 02 1962,16 02 1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9946524,1,"email, phone, addr, dob",1712,1713,,,,,,,,,karlie,karlie,karliesmith123@business.org,karlie.smith@university.edu,05 798 604 5694 | 7764928466 | 0811577120,7986045694 | 0811577120,6424 williamsport pike 640 hubbard road 26810 | 3072 south 55th street hubbard road 26810,136 wheaten way hubbard 26810,1957 07 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9935533,2,"fullname, email, phone",756,757,,,,,,,,,angeline reitz,angel boudreau,angeline_doe@example.com,angeline_doe@personalaccount.net,0233506205,82 0233506205 | 7247360304 | 8204251403,87825,87825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9927893,1,"fullname, phone, addr, dob",614,615,,,,,,,,,,cheryle tomlin mi,,,8571532547 | 8574888449,,2505 falling water drive ochelata tx 75110,,21 01 1973,01 21 1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.99254566,2,"phone, addr, dob",742,743,,,,,,,,,,,,,8217810584,8217855024 | 8217810584,black eagle 1415 south clinton avenue unit D652 nh 38008,black eagle 4224 north perry street nh | cherry county oak haven street 8013 independence court 226 us | nh 6503 la violetta drive black eagle,01 28 1970,1951 01 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9923389,1,"email, phone, addr, dob",788,789,,,,,,,,,louise,louise,louise.smith@business-email.com | louise_doe@personal-email.me,louise.jane@personal-email.me,3231371839 | 3235251063,,trumansburg nh us | trumansburg us,702 minnehaha avenue east trumansburg nh,,1955 12 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9916932,1,"fullname, email, phone, addr",1510,1511,,,,,,,,,amber donovan brill,donovan tammy brill,,donovan_smith@company.biz,0504738905 x 9 | 7297350970,0504738905 x 198,2013 midland road 217 peotone mn 73056,2013 midland road 217 paducah mi 44223 united states | 20207 reasoner rd paducah mi 44223 united states | 4 bock boulevaroad 868 paducah mi 44223 united states,1966 11 28,1966 11 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.991295,2,"email, phone, addr",1380,1381,,,,,,,,,parson,parson,john-smith@company.co.in | j.smith123@company.co.in,jsmith_personal@fakedomain.xyz | john-smith@gov.org,64075 | 4986 X 47,6407513068 X 6,,455 lee street apt l908 windsor sc 23341,2003,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9911214,1,"email, phone, addr, dob",1214,1215,,,,,,,,,mcnally,mcnally,,mcnally_2023@privateemail.me | mcnally.x@gmail.com | mcnally99@outlook.co.uk,8808406109,7484439550 | 880 307 6109,tx 8872 rockland 4627 briarclift road apt M263,big stone gap 4627 briarclift road apt M263 il 82009 | 82009 10730 rosewood lane il big stone gap,24 08 1950,1950 08 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9911186,2,"fullname, phone, dob",1454,1455,,,,,,,,,dani w t,,dani@fakegov.gov,dani@fakegov.gov,7987498299 | 8423537,8423,emporia 16315,emporia 16315,,02 mar 1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9911067,0,"fullname, email, phone, addr, dob",914,915,,,,,,,,,tyler kurtz,loraine kurtz,tylersmith@outlook.com,tylersmith@businessdomain.org,4257400639,4254044659 | 4257400639,6300 bridle lane medicine lodge road 41190 cottlevill | 2602 roe ingleside drive isabella missouri,,1950 04 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9870809,1,"fullname, email, addr, dob",1086,1087,,,,,,,,,hermann holtz kayli,kayden holtz h,hermannalex@enterprise.biz | h.hermann@gov.org | hermann_x@gov.org,h.hermann@gov.org | hermann_x@gov.org,4174592776,4174592776,6928 rouse road broeck pointe alaska 2065602 | vermillion jackson 79546 | 211 west davis avenue vermillion jackson 79546,9580 w april st english tx 76679 | 2267 binginham island occoquan la 22236,,november 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,0.9840189,2,"fullname, phone, addr",976,977,,,,,,,,,elisha,crutchfield edgardo hanna,,,5710785435,6205089007 | 5710785435,cypress mill mn | howardsville ohio,,1994 12 31,1994 12 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998605,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,689,,,,,,,,,,,,,,,,,,,1816,1840,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998593,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,692,,,,,,,,,,,,,,,,,,,1816,1845,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1780,Karl,Kona,þeirra barn,móðir bóndans,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998593,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,693,,,,,,,,,,,,,,,,,,,1816,1835,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999857,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,689,,,,,,,,,,,,,,,,,,,1835,1840,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999857,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,691,,,,,,,,,,,,,,,,,,,1816,1850,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999856,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,691,,,,,,,,,,,,,,,,,,,1835,1850,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998546,7,"full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,693,,,,,,,,,,,,,,,,,,,1835,1835,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998546,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,694,,,,,,,,,,,,,,,,,,,1835,1855,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1780,Karl,Kona,þeirra barn,Kona hans,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998546,7,"full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,690,,,,,,,,,,,,,,,,,,,1816,1816,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999852,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,692,,,,,,,,,,,,,,,,,,,1835,1845,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1780,Karl,Kona,þeirra barn,móðir bóndans,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999852,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",334,694,,,,,,,,,,,,,,,,,,,1816,1855,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1780,Karl,Kona,þeirra barn,Kona hans,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998343,7,"census_year, full_name, first_name, patronym, birthyear, status, farm",75,335,,,,,,,,,,,,,,,,,,,1910,1920,Guðný Stefánsdóttir,Bjarnveig Bjarnadóttir,Guðný,Bjarnveig,,,Stefánsdóttir,Bjarnadóttir,1907,1905,Kona,Kona,,barn,Ó,Ó,15841,12778,160,160,179,179,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999831,6,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus",331,690,,,,,,,,,,,,,,,,,,,1835,1816,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,þeirra barn,hans kona,Ó,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999827,6,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, farm",159,205,,,,,,,,,,,,,,,,,,,1910,1901,Jónína Bárðardóttir,Guðrún Valgerður Jónsdóttir,Jónína,Guðrún,,Valgerður,Bárðardóttir,Jónsdóttir,1884,1871,Kona,Kona,Húsmóðir,húsmóðir,G,G,12598,13338,160,160,179,179,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999826,7,"census_year, full_name, first_name, patronym, birthyear, status, farm",75,589,,,,,,,,,,,,,,,,,,,1910,1920,Guðný Stefánsdóttir,Ingibjörg Markúsdóttir,Guðný,Ingibjörg,,,Stefánsdóttir,Markúsdóttir,1907,1860,Kona,Kona,,bústýra,Ó,Ó,15841,13444,160,160,179,179,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999821,7,"census_year, full_name, first_name, patronym, birthyear, sex, status",325,694,,,,,,,,,,,,,,,,,,,1850,1855,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1780,Karl,Kona,bóndi,Kona hans,G,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.99998164,10,"full_name, first_name, patronym, birthyear",43,607,,,,,,,,,,,,,,,,,,,1860,1860,Jóhann Björnsson,Oddur Sverrisson,Jóhann,Oddur,,,Björnsson,Sverrisson,1825,1804,Karl,Karl,"húsbóndi, bóndi","húsbóndi, bóndi",G,G,1212,1212,73,73,76,76,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999814,8,"full_name, first_name, patronym, birthyear, sex, status",325,691,,,,,,,,,,,,,,,,,,,1850,1850,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1815,1781,Karl,Kona,bóndi,hans kona,G,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999809,9,"full_name, first_name, patronym, birthyear, farm",76,335,,,,,,,,,,,,,,,,,,,1920,1920,Guðný Stefánsdóttir,Bjarnveig Bjarnadóttir,Guðný,Bjarnveig,,,Stefánsdóttir,Bjarnadóttir,1907,1905,Kona,Kona,barn,barn,Ó,Ó,12663,12778,160,160,179,179,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,0.9999809,8,"full_name, first_name, patronym, birthyear, sex, status",327,694,,,,,,,,,,,,,,,,,,,1855,1855,Oddur Jónsson,Guðrún Jónsdóttir,Oddur,Guðrún,,,Jónsson,Jónsdóttir,1814,1780,Karl,Kona,Bóndi,Kona hans,G,G,5038,5038,342,342,400,400,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.9999895,3,title,328,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVise: integrated querying and visual exploration of large datasets,DEVise (demo abstract): integrated querying and visual exploration of large datasets,"M. Livny, R. Ramakrishnan, K. Beyer, G. Chen, D. Donjerkovic, S. Lawande, J. Myllymaki, K. Wenger","M. Livny, R. Ramakrishnan, K. Beyer, G. Chen, D. Donjerkovic, S. Lawande, J. Myllymaki, K. Wenger",International Conference on Management of Data,International Conference on Management of Data,1997,1997,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.9999889,2,"title, authors",329,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVise: Integrated Querying and Visualization of Large Datasets,DEVise: Integrated Querying and Visual Exploration of Large Datasets (Demo Abstract),"Miron Livny, Raghu Ramakrishnan, Donko Donjerkovic, Shilpa Lawande, Jussi Myllymaki, Guangshun Chen, R. Kent Wenger, Kevin S. Beyer","Jussi Myllymaki, Shilpa Lawande, Donko Donjerkovic, Raghu Ramakrishnan, Guangshun Chen, Kevin S. Beyer, Miron Livny, R. Kent Wenger",SIGMOD Conference,SIGMOD Conference,1997,1997,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.99997973,2,"title, venue",664,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XMILL: An Efficient Compressor for XML Data,An extensible compressor for XML data,"Hartmut Liefke, Dan Suciu","Hartmut Liefke, Dan Suciu",SIGMOD Conference,ACM SIGMOD Record ,2000,2000,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.99996674,1,"title, authors, venue",380,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outlier Detection for High Dimensional Data,Re-designing distance functions and distance-based applications for high dimensional data,"Charu C. Aggarwal, Philip S. Yu",Charu C. Aggarwal,SIGMOD Conference,ACM SIGMOD Record ,2001,2001,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.99996436,2,"title, authors",8,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Query Decomposition and View Maintenance for Query Languages for Unstructured Data,Optimization of Queries with User-defined Predicates,Dan Suciu,"Surajit Chaudhuri, Kyuseok Shim",VLDB,VLDB,1996,1996,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.9999622,1,"title, authors, venue",594,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Re-designing distance functions and distance-based applications for high dimensional data,Dissemination of Dynamic Data,Charu C. Aggarwal,"Pavan Deolasee, Amol Katkar, Krithi Ramamritham, Ankur Panchbudhe, Prashant J. Shenoy",ACM SIGMOD Record ,SIGMOD Conference,2001,2001,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.9999609,2,"title, authors",9,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Query Decomposition and View Maintenance for Query Languages for Unstructured Data,Optimization of Queries with User-defined Predicates,Dan Suciu,"Surajit Chaudhuri, Kyuseok Shim",Very Large Data Bases,Very Large Data Bases,1996,1996,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.9999554,2,"title, authors",346,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVise: Integrated Querying and Visual Exploration of Large Datasets (Demo Abstract),Range Queries in OLAP Data Cubes,"Jussi Myllymaki, Shilpa Lawande, Donko Donjerkovic, Raghu Ramakrishnan, Guangshun Chen, Kevin S. Beyer, Miron Livny, R. Kent Wenger","Ching-Tien Ho, Rakesh Agrawal, Nimrod Megiddo, Ramakrishnan Srikant",SIGMOD Conference,SIGMOD Conference,1997,1997,,,,,,,,,,,,,,,,,,,,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,False,0.99995446,2,"title, authors",347,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVise (demo abstract): integrated querying and visual exploration of large datasets,Range queries in OLAP data cubes,"M. Livny, R. Ramakrishnan, K. Beyer, G. Chen, D. Donjerkovic, S. Lawande, J. Myllymaki, K. Wenger","Ching-Tien Ho, Rakesh Agrawal, Nimrod Megiddo, Ramakrishnan Srikant",International Conference on Management of Data,International Conference on Management of Data,1997,1997,,,,,,,,,,,,,,,,,,,,,,
